Customer,Date,Product_weight,Product_price,Gender,Branch/Locker,Location,InvoiceId
UTJ584962,2022-09-04,0.83,4150.0,F,G-Location 2,Yerevan,INV-429
RKB343372,2022-09-04,3.99,21945.0,F,G-Location 1,Yerevan,INV-430
HAS999919,2022-09-04,0.34,2040.0,M,G-Location 2,Yerevan,INV-431
XHY594644,2022-09-04,5.16,25800.0,F,G-Location 1,Yerevan,INV-432
CAE329000,2022-09-04,1.06,8480.0,M,G-Location 4,Yerevan,INV-433
HQH607404,2022-09-04,0.8,4000.0,F,G-Location 4,Yerevan,INV-434
LCV569899,2022-09-04,0.19,1140.0,F,G-Location 5,Yerevan,INV-435
DHC590982,2022-09-04,5.49,13725.0,M,G-Location 3,Yerevan,INV-436
DXP573679,2022-09-04,3.22,17710.0,M,G-Location 3,Yerevan,INV-437
ZHQ659592,2022-09-04,7.22,36100.0,M,G-Location 1,Yerevan,INV-438
XKE355294,2022-09-04,3.9,19500.0,M,G-Location 1,Yerevan,INV-439
MPE861006,2022-09-04,3.0,19500.0,F,G-Location 3,Yerevan,INV-440
HTL643498,2022-09-04,4.52,11299.999999999998,F,G-Location 1,Yerevan,INV-441
VBV804469,2022-09-04,3.26,17930.0,F,G-Location 1,Yerevan,INV-442
SHW893449,2022-09-04,1.63,9780.0,F,G-Location 2,Yerevan,INV-443
DOB145243,2022-09-04,1.43,2860.0,M,G-Location 3,Yerevan,INV-444
LZY127857,2022-09-04,0.97,2425.0,M,G-Location 2,Yerevan,INV-445
YOB956694,2022-09-04,0.93,5580.0,F,G-Location 1,Yerevan,INV-446
RNM922172,2022-09-04,2.93,23440.0,M,G-Location 2,Yerevan,INV-447
KFO384540,2022-09-04,5.29,26450.0,M,G-Location 1,Yerevan,INV-448
BGH356607,2022-09-04,0.37,740.0,F,G-Location 1,Yerevan,INV-449
HSG986710,2022-09-04,5.69,34140.0,M,G-Location 2,Yerevan,INV-450
VFT706042,2022-09-04,0.4,2200.0,M,G-Location 4,Yerevan,INV-451
EYT348781,2022-09-04,7.78,46680.0,F,G-Location 4,Yerevan,INV-452
JZK399401,2022-09-04,4.99,24950.0,F,G-Location 3,Yerevan,INV-453
BFO516154,2022-09-04,4.05,10125.0,F,G-Location 1,Yerevan,INV-454
BSF439593,2022-09-04,4.52,11299.999999999998,M,G-Location 2,Yerevan,INV-455
ZFZ316415,2022-09-04,6.55,13100.0,F,G-Location 1,Yerevan,INV-456
UFG204567,2022-09-04,0.36,1800.0,F,G-Location 5,Yerevan,INV-457
IYC761557,2022-09-04,2.88,5760.0,M,G-Location 4,Yerevan,INV-458
CFA767806,2022-09-04,4.95,32175.0,F,G-Location 5,Yerevan,INV-459
AQN693888,2022-09-04,6.45,51600.0,M,G-Location 1,Yerevan,INV-460
COG533445,2022-09-04,3.87,19350.0,M,G-Location 1,Yerevan,INV-461
BNU847361,2022-09-04,3.35,21775.0,M,G-Location 4,Yerevan,INV-462
HKV661210,2022-09-04,3.86,30880.0,M,G-Location 3,Yerevan,INV-463
JSC286875,2022-09-04,4.65,23250.0,M,G-Location 2,Yerevan,INV-464
DWY968025,2022-09-04,1.33,2660.0,F,G-Location 2,Yerevan,INV-465
BVI740616,2022-09-04,6.82,13640.0,F,G-Location 2,Yerevan,INV-466
YCU463604,2022-09-04,4.46,8920.0,M,G-Location 5,Yerevan,INV-467
PII838056,2022-09-04,7.7,46200.0,M,G-Location 2,Yerevan,INV-468
JDX144637,2022-09-04,6.89,41340.0,M,G-Location 4,Yerevan,INV-469
TJK603921,2022-09-04,6.52,32600.0,F,G-Location 4,Yerevan,INV-470
QLB705562,2022-09-04,5.17,12925.0,F,G-Location 3,Yerevan,INV-471
BJC309342,2022-09-04,4.94,39520.0,M,G-Location 2,Yerevan,INV-472
TXB373754,2022-09-04,4.71,25905.0,M,G-Location 2,Yerevan,INV-473
OCA922132,2022-09-04,0.43,1075.0,F,G-Location 1,Yerevan,INV-474
BZU193872,2022-09-04,7.73,42515.0,M,G-Location 5,Yerevan,INV-475
TMI784963,2022-09-04,5.62,28100.0,F,G-Location 4,Yerevan,INV-476
AEF448288,2022-09-04,7.46,48490.0,F,G-Location 5,Yerevan,INV-477
WDO200846,2022-09-04,7.04,38720.0,F,G-Location 2,Yerevan,INV-478
QLB705562,2022-09-04,0.51,3315.0,F,G-Location 3,Yerevan,INV-479
QIX435501,2022-09-04,4.81,24050.0,M,G-Location 5,Yerevan,INV-480
QKY428055,2022-09-04,1.05,2100.0,M,G-Location 3,Yerevan,INV-481
PKE560821,2022-09-04,3.24,8100.000000000001,M,G-Location 4,Yerevan,INV-482
FGU113123,2022-09-04,6.48,38880.0,F,G-Location 2,Yerevan,INV-483
BZD753201,2022-09-04,6.31,31550.0,F,G-Location 5,Yerevan,INV-484
VOK538308,2022-09-04,6.55,32750.0,F,G-Location 4,Yerevan,INV-485
FQG758449,2022-09-04,0.32,2560.0,F,G-Location 2,Yerevan,INV-486
UTQ438172,2022-09-04,4.9,39200.0,M,G-Location 1,Yerevan,INV-487
JHW844267,2022-09-04,7.86,62880.0,F,G-Location 4,Yerevan,INV-488
QLB705562,2022-09-04,3.44,18920.0,M,G-Location 3,Yerevan,INV-489
OZT964046,2022-09-04,5.34,34710.0,F,G-Location 2,Yerevan,INV-490
XHP465840,2022-09-04,3.9,19500.0,M,G-Location 4,Yerevan,INV-491
AZC134292,2022-09-04,6.78,44070.0,M,G-Location 1,Yerevan,INV-492
ZBI969778,2022-09-04,2.69,21520.0,F,G-Location 1,Yerevan,INV-493
FMV107407,2022-09-04,7.1,42600.0,M,G-Location 4,Yerevan,INV-494
QPJ627993,2022-09-04,5.1,10200.0,F,G-Location 3,Yerevan,INV-495
FHL397053,2022-09-04,5.03,10060.0,M,G-Location 3,Yerevan,INV-496
MGJ291247,2022-09-04,2.81,22480.0,F,G-Location 1,Yerevan,INV-497
KYP568658,2022-09-04,2.49,12450.000000000002,M,G-Location 3,Yerevan,INV-498
YGE876658,2022-09-04,3.25,21125.0,F,G-Location 5,Yerevan,INV-499
XQS966092,2022-09-04,6.32,50560.0,M,G-Location 1,Yerevan,INV-500
PQM396263,2022-09-05,1.0,2000.0,M,G-Location 4,Yerevan,INV-501
SFJ937165,2022-09-05,5.48,13700.000000000002,M,G-Location 4,Yerevan,INV-502
DQA374038,2022-09-05,4.74,37920.0,M,G-Location 1,Yerevan,INV-503
NDX506296,2022-09-05,5.36,13400.0,F,G-Location 3,Yerevan,INV-504
IGA896168,2022-09-05,3.39,16950.0,F,G-Location 2,Yerevan,INV-505
RSZ182292,2022-09-05,4.08,8160.0,M,G-Location 2,Yerevan,INV-506
BDQ658968,2022-09-05,4.2,23100.0,M,G-Location 5,Yerevan,INV-507
LTY913465,2022-09-05,1.08,5940.0,M,G-Location 1,Yerevan,INV-508
QLC179363,2022-09-05,2.83,15565.0,M,G-Location 5,Yerevan,INV-509
UTW642140,2022-09-05,4.59,27540.0,F,G-Location 4,Yerevan,INV-510
JBB483918,2022-09-05,1.18,7670.0,F,G-Location 3,Yerevan,INV-511
TBE924790,2022-09-05,2.53,6324.999999999999,M,G-Location 1,Yerevan,INV-512
TNN954932,2022-09-05,7.21,36050.0,M,G-Location 3,Yerevan,INV-513
MAT301238,2022-09-05,5.94,11880.0,F,G-Location 1,Yerevan,INV-514
YQL994871,2022-09-05,4.62,9240.0,M,G-Location 2,Yerevan,INV-515
RCK687530,2022-09-05,6.84,54720.0,M,G-Location 4,Yerevan,INV-516
RER888685,2022-09-05,2.4,15600.0,M,G-Location 5,Yerevan,INV-517
PVA399085,2022-09-05,5.41,10820.0,M,G-Location 1,Yerevan,INV-518
WUG928609,2022-09-05,2.97,14850.000000000002,M,G-Location 2,Yerevan,INV-519
VYH919065,2022-09-05,1.61,10465.0,F,G-Location 2,Yerevan,INV-520
HAC413044,2022-09-05,7.69,38450.0,M,G-Location 1,Yerevan,INV-521
PGP688361,2022-09-05,1.13,9040.0,F,G-Location 3,Yerevan,INV-522
HOO968008,2022-09-05,0.83,2075.0,F,G-Location 3,Yerevan,INV-523
AQO509258,2022-09-05,0.93,5580.0,M,G-Location 4,Yerevan,INV-524
TEA482197,2022-09-05,2.3,18400.0,F,G-Location 5,Yerevan,INV-525
JAD277523,2022-09-05,5.01,12525.0,F,G-Location 4,Yerevan,INV-526
IJE152115,2022-09-05,2.98,7450.0,F,G-Location 1,Yerevan,INV-527
KCN351903,2022-09-05,3.27,8175.0,M,G-Location 4,Yerevan,INV-528
QIX435501,2022-09-05,3.09,18540.0,F,G-Location 5,Yerevan,INV-529
JIY355595,2022-09-05,6.22,12440.0,M,G-Location 4,Yerevan,INV-530
LWM722635,2022-09-05,5.84,32120.0,F,G-Location 5,Yerevan,INV-531
HEY937392,2022-09-05,7.15,39325.0,M,G-Location 2,Yerevan,INV-532
LLL116049,2022-09-05,7.53,15060.0,F,G-Location 5,Yerevan,INV-533
CSQ691283,2022-09-05,6.18,33990.0,F,G-Location 1,Yerevan,INV-534
BRC715411,2022-09-05,7.12,56960.0,M,G-Location 3,Yerevan,INV-535
KKL151217,2022-09-05,2.75,17875.0,M,G-Location 1,Yerevan,INV-536
LCR846952,2022-09-05,2.87,22960.0,M,G-Location 2,Yerevan,INV-537
NFT505969,2022-09-05,1.23,3075.0,M,G-Location 4,Yerevan,INV-538
GEU803518,2022-09-05,1.07,2675.0,M,G-Location 1,Yerevan,INV-539
JRX104745,2022-09-05,6.68,53440.0,M,G-Location 4,Yerevan,INV-540
QKY428055,2022-09-05,0.31,620.0,M,G-Location 2,Yerevan,INV-541
DUT720889,2022-09-05,4.65,11625.0,F,G-Location 2,Yerevan,INV-542
FKJ554720,2022-09-05,3.16,25280.0,F,G-Location 1,Yerevan,INV-543
JAM850980,2022-09-05,6.36,38160.0,F,G-Location 4,Yerevan,INV-544
RKC599892,2022-09-05,2.74,6850.000000000001,M,G-Location 3,Yerevan,INV-545
BLR955078,2022-09-05,6.95,17375.0,F,G-Location 4,Yerevan,INV-546
LTF456810,2022-09-05,6.45,38700.0,F,G-Location 5,Yerevan,INV-547
UHQ264423,2022-09-05,0.68,3740.000000000001,F,G-Location 5,Yerevan,INV-548
OVN461937,2022-09-05,7.18,43080.0,F,G-Location 1,Yerevan,INV-549
PUL836807,2022-09-05,1.3,10400.0,F,G-Location 5,Yerevan,INV-550
COG533445,2022-09-05,5.28,42240.0,M,G-Location 4,Yerevan,INV-551
VBI765769,2022-09-05,0.3,1800.0,M,G-Location 5,Yerevan,INV-552
JNP624987,2022-09-05,2.73,5460.0,M,G-Location 4,Yerevan,INV-553
MEH524143,2022-09-05,2.83,7075.0,F,G-Location 2,Yerevan,INV-554
QRI951948,2022-09-05,1.94,10670.0,M,G-Location 5,Yerevan,INV-555
NRE560548,2022-09-05,6.7,43550.0,M,G-Location 3,Yerevan,INV-556
XDK579789,2022-09-05,1.83,10980.0,F,G-Location 3,Yerevan,INV-557
HXT870485,2022-09-05,7.74,46440.0,M,G-Location 2,Yerevan,INV-558
ZQE879793,2022-09-05,6.8,34000.0,F,G-Location 2,Yerevan,INV-559
JGQ238585,2022-09-05,4.7,28200.0,M,G-Location 5,Yerevan,INV-560
TPG936597,2022-09-05,7.65,45900.0,M,G-Location 1,Yerevan,INV-561
YVD321833,2022-09-05,2.98,19370.0,M,G-Location 1,Yerevan,INV-562
MBA274150,2022-09-05,3.02,6040.0,M,G-Location 4,Yerevan,INV-563
BLX455405,2022-09-05,1.16,5800.0,M,G-Location 4,Yerevan,INV-564
NKR698256,2022-09-05,0.44,2640.0,M,G-Location 4,Yerevan,INV-565
ZGF693332,2022-09-05,0.22,1210.0,F,G-Location 1,Yerevan,INV-566
BZJ874843,2022-09-05,4.54,27240.0,M,G-Location 1,Yerevan,INV-567
KVI209792,2022-09-05,6.86,37730.0,F,G-Location 2,Yerevan,INV-568
DRF634534,2022-09-05,4.54,11350.0,M,G-Location 1,Yerevan,INV-569
DRF634534,2022-09-05,1.87,14960.0,F,G-Location 3,Yerevan,INV-570
OHG244270,2022-09-05,5.9,32450.000000000004,F,G-Location 5,Yerevan,INV-571
DBF577963,2022-09-05,6.69,33450.0,F,G-Location 2,Yerevan,INV-572
RNM922172,2022-09-05,6.09,30450.0,F,G-Location 5,Yerevan,INV-573
FEO203605,2022-09-05,2.85,7125.0,F,G-Location 2,Yerevan,INV-574
REV549696,2022-09-05,2.45,4900.0,M,G-Location 3,Yerevan,INV-575
YRR930155,2022-09-05,3.62,23530.0,M,G-Location 2,Yerevan,INV-576
IJX373426,2022-09-05,3.42,17100.0,F,G-Location 1,Yerevan,INV-577
QHY996856,2022-09-05,6.48,35640.0,F,G-Location 1,Yerevan,INV-578
TZD760839,2022-09-05,6.98,13960.0,F,G-Location 3,Yerevan,INV-579
INF778836,2022-09-05,3.84,23040.0,M,G-Location 4,Yerevan,INV-580
RXB785558,2022-09-05,2.44,12200.0,F,G-Location 3,Yerevan,INV-581
LEU526793,2022-09-05,4.25,25500.0,M,G-Location 3,Yerevan,INV-582
ZMK764440,2022-09-05,7.04,45760.0,M,G-Location 1,Yerevan,INV-583
ULQ783377,2022-09-05,4.92,39360.0,F,G-Location 4,Yerevan,INV-584
YUU458900,2022-09-05,6.37,35035.0,F,G-Location 3,Yerevan,INV-585
ECZ911304,2022-09-05,3.12,6240.0,M,G-Location 1,Yerevan,INV-586
IPI375779,2022-09-05,7.67,38350.0,M,G-Location 5,Yerevan,INV-587
BWS778510,2022-09-05,3.59,21540.0,F,G-Location 2,Yerevan,INV-588
DUP552666,2022-09-05,7.06,38830.0,F,G-Location 1,Yerevan,INV-589
HFI431547,2022-09-05,5.1,12750.0,M,G-Location 1,Yerevan,INV-590
RKS483240,2022-09-05,1.81,3620.0,M,G-Location 1,Yerevan,INV-591
DDT625695,2022-09-05,1.02,5610.0,F,G-Location 1,Yerevan,INV-592
GMA134675,2022-09-05,1.43,9295.0,F,G-Location 5,Yerevan,INV-593
XZF813575,2022-09-05,0.88,2200.0,F,G-Location 5,Yerevan,INV-594
PYE407524,2022-09-05,0.29,2320.0,M,G-Location 5,Yerevan,INV-595
LJN443871,2022-09-05,3.16,15800.0,F,G-Location 5,Yerevan,INV-596
GWM888137,2022-09-05,3.98,25870.0,M,G-Location 3,Yerevan,INV-597
SNF957484,2022-09-05,2.76,17940.0,M,G-Location 5,Yerevan,INV-598
EHN503317,2022-09-05,1.35,6750.0,F,G-Location 4,Yerevan,INV-599
HZJ384560,2022-09-05,6.31,15774.999999999998,M,G-Location 1,Yerevan,INV-600
BAJ698151,2022-09-06,0.13,650.0,F,G-Location 2,Yerevan,INV-601
OVP343989,2022-09-06,3.49,22685.0,F,G-Location 3,Yerevan,INV-602
ZFN264133,2022-09-06,3.72,9300.0,F,G-Location 2,Yerevan,INV-603
PDB227956,2022-09-06,2.71,21680.0,F,G-Location 2,Yerevan,INV-604
JMP850605,2022-09-06,2.6,6500.0,F,G-Location 3,Yerevan,INV-605
ZIT549457,2022-09-06,3.44,20640.0,M,G-Location 5,Yerevan,INV-606
GIG611119,2022-09-06,4.77,28620.0,F,G-Location 3,Yerevan,INV-607
BTS883808,2022-09-06,0.46,2530.0,M,G-Location 2,Yerevan,INV-608
EBA332189,2022-09-06,4.03,10075.0,M,G-Location 3,Yerevan,INV-609
RVO146634,2022-09-06,1.36,10880.0,F,G-Location 4,Yerevan,INV-610
IJX373426,2022-09-06,1.67,8350.0,F,G-Location 2,Yerevan,INV-611
NEV908526,2022-09-06,3.16,6320.0,M,G-Location 1,Yerevan,INV-612
YFM720978,2022-09-06,6.06,33330.0,M,G-Location 3,Yerevan,INV-613
EQH498613,2022-09-06,0.23,1495.0,M,G-Location 4,Yerevan,INV-614
CHO530269,2022-09-06,7.91,63280.0,M,G-Location 3,Yerevan,INV-615
FHS259501,2022-09-06,2.71,21680.0,M,G-Location 5,Yerevan,INV-616
WTE352100,2022-09-06,6.85,54800.0,M,G-Location 3,Yerevan,INV-617
KZE195215,2022-09-06,4.24,23320.0,F,G-Location 4,Yerevan,INV-618
HIN504996,2022-09-06,0.75,4500.0,M,G-Location 4,Yerevan,INV-619
SIQ114455,2022-09-06,5.0,40000.0,M,G-Location 4,Yerevan,INV-620
RAF508711,2022-09-06,0.27,2160.0,M,G-Location 5,Yerevan,INV-621
WAF162416,2022-09-06,2.83,16980.0,M,G-Location 2,Yerevan,INV-622
XCC307934,2022-09-06,3.28,6560.0,F,G-Location 5,Yerevan,INV-623
UKL610477,2022-09-06,3.04,7600.0,F,G-Location 1,Yerevan,INV-624
VDY688455,2022-09-06,0.51,1020.0,F,G-Location 1,Yerevan,INV-625
XKE355294,2022-09-06,1.26,3150.0,M,G-Location 2,Yerevan,INV-626
JKX218886,2022-09-06,1.55,10075.0,F,G-Location 2,Yerevan,INV-627
GMM734798,2022-09-06,4.64,11600.0,M,G-Location 2,Yerevan,INV-628
QKY428055,2022-09-06,7.79,42845.0,M,G-Location 3,Yerevan,INV-629
OMH269184,2022-09-06,1.46,2920.0,M,G-Location 3,Yerevan,INV-630
STT677419,2022-09-06,6.45,16125.0,F,G-Location 4,Yerevan,INV-631
SPO259429,2022-09-06,3.91,31280.0,F,G-Location 2,Yerevan,INV-632
BWR501123,2022-09-06,0.6,3300.0,M,G-Location 2,Yerevan,INV-633
JWA426555,2022-09-06,2.54,6350.0,M,G-Location 4,Yerevan,INV-634
YNW866090,2022-09-06,3.32,21580.0,F,G-Location 1,Yerevan,INV-635
SCQ139691,2022-09-06,5.01,10020.0,F,G-Location 2,Yerevan,INV-636
CJJ597998,2022-09-06,3.56,28480.0,M,G-Location 1,Yerevan,INV-637
PAG202015,2022-09-06,4.82,9640.0,M,G-Location 4,Yerevan,INV-638
ALK220104,2022-09-06,3.81,7620.0,F,G-Location 3,Yerevan,INV-639
NVX739035,2022-09-06,6.98,13960.0,M,G-Location 3,Yerevan,INV-640
RQL536819,2022-09-06,3.25,26000.0,F,G-Location 3,Yerevan,INV-641
NUZ596095,2022-09-06,5.08,40640.0,F,G-Location 5,Yerevan,INV-642
PGP688361,2022-09-06,5.8,34800.0,M,G-Location 5,Yerevan,INV-643
TXA435445,2022-09-06,7.98,39900.0,M,G-Location 3,Yerevan,INV-644
NXW446508,2022-09-06,3.13,15650.0,M,G-Location 2,Yerevan,INV-645
WYP812426,2022-09-06,3.33,26640.0,F,G-Location 4,Yerevan,INV-646
QXB770513,2022-09-06,7.19,35950.0,F,G-Location 3,Yerevan,INV-647
TDE159809,2022-09-06,4.51,11275.0,F,G-Location 2,Yerevan,INV-648
NQK765357,2022-09-06,5.64,33840.0,M,G-Location 4,Yerevan,INV-649
SFQ820015,2022-09-06,1.73,4325.0,F,G-Location 4,Yerevan,INV-650
QZK283345,2022-09-06,1.53,7650.0,F,G-Location 3,Yerevan,INV-651
RLO572534,2022-09-06,6.17,49360.0,F,G-Location 2,Yerevan,INV-652
FTZ517348,2022-09-06,2.68,14740.0,F,G-Location 4,Yerevan,INV-653
LJN443871,2022-09-06,4.1,24600.0,F,G-Location 5,Yerevan,INV-654
LID229655,2022-09-06,2.72,5440.0,F,G-Location 4,Yerevan,INV-655
JMP850605,2022-09-06,7.12,42720.0,M,G-Location 1,Yerevan,INV-656
RCK687530,2022-09-06,4.81,9620.0,F,G-Location 5,Yerevan,INV-657
RLT630950,2022-09-06,7.37,36850.0,M,G-Location 5,Yerevan,INV-658
YHC768246,2022-09-06,2.53,13914.999999999998,F,G-Location 1,Yerevan,INV-659
FAH624635,2022-09-06,7.73,19325.0,F,G-Location 3,Yerevan,INV-660
BVM421078,2022-09-06,0.15,900.0,M,G-Location 5,Yerevan,INV-661
LDH282885,2022-09-06,1.7,4250.0,F,G-Location 1,Yerevan,INV-662
MKS100395,2022-09-06,2.04,16320.0,F,G-Location 3,Yerevan,INV-663
ZNO659438,2022-09-06,7.03,42180.0,M,G-Location 3,Yerevan,INV-664
LJY130908,2022-09-06,6.74,37070.0,M,G-Location 2,Yerevan,INV-665
DVH137430,2022-09-06,7.35,36750.0,M,G-Location 3,Yerevan,INV-666
VAK166047,2022-09-06,7.97,63760.0,F,G-Location 5,Yerevan,INV-667
PDK688626,2022-09-06,6.53,52240.0,F,G-Location 3,Yerevan,INV-668
ESP111559,2022-09-06,7.05,56400.0,F,G-Location 5,Yerevan,INV-669
GKF500971,2022-09-06,5.97,14925.0,M,G-Location 3,Yerevan,INV-670
CPF624854,2022-09-06,3.49,19195.0,M,G-Location 4,Yerevan,INV-671
WNI925968,2022-09-06,5.2,28600.0,F,G-Location 1,Yerevan,INV-672
WNQ763934,2022-09-06,0.61,3965.0,M,G-Location 2,Yerevan,INV-673
YHE849231,2022-09-06,5.44,43520.0,M,G-Location 4,Yerevan,INV-674
HFO188555,2022-09-06,5.5,27500.0,M,G-Location 2,Yerevan,INV-675
YEM970226,2022-09-06,3.41,18755.0,M,G-Location 3,Yerevan,INV-676
SZF595134,2022-09-06,3.16,17380.0,M,G-Location 3,Yerevan,INV-677
EDW126132,2022-09-06,3.92,7840.0,F,G-Location 2,Yerevan,INV-678
WOD690746,2022-09-06,7.68,61440.0,F,G-Location 3,Yerevan,INV-679
JUW872923,2022-09-06,0.51,4080.0,F,G-Location 4,Yerevan,INV-680
TTV562720,2022-09-06,5.78,11560.0,M,G-Location 3,Yerevan,INV-681
FPG238380,2022-09-06,2.53,12649.999999999998,F,G-Location 2,Yerevan,INV-682
IUF900508,2022-09-06,6.79,13580.0,F,G-Location 4,Yerevan,INV-683
JNW631954,2022-09-06,1.54,7700.0,F,G-Location 2,Yerevan,INV-684
KCR707895,2022-09-06,7.36,44160.0,F,G-Location 4,Yerevan,INV-685
AQH120350,2022-09-06,3.99,21945.0,M,G-Location 2,Yerevan,INV-686
MPE861006,2022-09-06,1.06,5830.0,M,G-Location 4,Yerevan,INV-687
IJE152115,2022-09-06,2.01,10049.999999999998,F,G-Location 5,Yerevan,INV-688
ALN161735,2022-09-06,5.23,13075.000000000002,M,G-Location 2,Yerevan,INV-689
CXH630485,2022-09-06,2.07,5175.0,F,G-Location 4,Yerevan,INV-690
FAZ411502,2022-09-06,5.06,27830.0,F,G-Location 5,Yerevan,INV-691
AXM110640,2022-09-06,4.84,38720.0,M,G-Location 3,Yerevan,INV-692
ULQ783377,2022-09-06,2.14,13910.0,F,G-Location 1,Yerevan,INV-693
BWL490393,2022-09-06,7.3,47450.0,M,G-Location 5,Yerevan,INV-694
GRP889450,2022-09-06,1.8,11700.0,M,G-Location 2,Yerevan,INV-695
CVS206241,2022-09-06,3.97,7940.0,M,G-Location 5,Yerevan,INV-696
SPO259429,2022-09-06,7.43,37150.0,F,G-Location 4,Yerevan,INV-697
HTL643498,2022-09-06,3.63,23595.0,M,G-Location 1,Yerevan,INV-698
AWF345254,2022-09-06,7.12,17800.0,M,G-Location 5,Yerevan,INV-699
RVO943915,2022-09-06,0.26,1690.0,M,G-Location 4,Yerevan,INV-700
ALS628230,2022-09-07,1.59,12720.0,F,G-Location 1,Yerevan,INV-701
USA327924,2022-09-07,2.94,23520.0,M,G-Location 4,Yerevan,INV-702
YKC215761,2022-09-07,2.49,6225.000000000001,F,G-Location 5,Yerevan,INV-703
DKZ905878,2022-09-07,0.57,2849.9999999999995,F,G-Location 5,Yerevan,INV-704
BHP462442,2022-09-07,3.0,18000.0,M,G-Location 3,Yerevan,INV-705
QLB705562,2022-09-07,3.74,20570.0,F,G-Location 2,Yerevan,INV-706
IQL791339,2022-09-07,1.12,5600.000000000001,F,G-Location 1,Yerevan,INV-707
HOE253316,2022-09-07,4.89,24450.0,M,G-Location 1,Yerevan,INV-708
RPB470888,2022-09-07,0.38,950.0,F,G-Location 4,Yerevan,INV-709
PKE560821,2022-09-07,7.55,49075.0,F,G-Location 1,Yerevan,INV-710
LGU158787,2022-09-07,1.1,8800.0,M,G-Location 4,Yerevan,INV-711
QEN173029,2022-09-07,5.96,35760.0,F,G-Location 2,Yerevan,INV-712
ZUC559250,2022-09-07,7.37,36850.0,M,G-Location 1,Yerevan,INV-713
QUG120466,2022-09-07,7.9,47400.0,F,G-Location 5,Yerevan,INV-714
HIS753470,2022-09-07,1.96,9800.0,F,G-Location 2,Yerevan,INV-715
IDR413135,2022-09-07,1.58,3160.0,M,G-Location 4,Yerevan,INV-716
RAF508711,2022-09-07,0.77,6160.0,F,G-Location 2,Yerevan,INV-717
DFG414695,2022-09-07,7.19,43140.0,M,G-Location 1,Yerevan,INV-718
KHI765884,2022-09-07,2.13,17040.0,F,G-Location 4,Yerevan,INV-719
LEJ235424,2022-09-07,4.8,31200.0,F,G-Location 2,Yerevan,INV-720
SJF937445,2022-09-07,7.76,62080.0,F,G-Location 1,Yerevan,INV-721
TEZ795570,2022-09-07,7.3,36500.0,M,G-Location 2,Yerevan,INV-722
HUK332806,2022-09-07,7.49,37450.0,M,G-Location 1,Yerevan,INV-723
EZV598566,2022-09-07,5.82,14550.0,M,G-Location 1,Yerevan,INV-724
ISF235383,2022-09-07,2.53,16445.0,M,G-Location 5,Yerevan,INV-725
UCG525096,2022-09-07,1.77,10620.0,M,G-Location 3,Yerevan,INV-726
TTA391209,2022-09-07,6.03,15075.0,F,G-Location 1,Yerevan,INV-727
MYJ280199,2022-09-07,1.58,10270.0,F,G-Location 2,Yerevan,INV-728
WLT663821,2022-09-07,4.12,22660.0,M,G-Location 1,Yerevan,INV-729
IGV500087,2022-09-07,2.66,13300.0,F,G-Location 3,Yerevan,INV-730
JPM357887,2022-09-07,1.6,9600.0,M,G-Location 3,Yerevan,INV-731
AHE477835,2022-09-07,5.08,27940.0,F,G-Location 1,Yerevan,INV-732
JAD277523,2022-09-07,5.24,28820.0,F,G-Location 2,Yerevan,INV-733
ZSC455936,2022-09-07,1.82,11830.0,F,G-Location 2,Yerevan,INV-734
WKZ198749,2022-09-07,3.36,21840.0,F,G-Location 1,Yerevan,INV-735
AHM324187,2022-09-07,6.14,30700.0,F,G-Location 2,Yerevan,INV-736
PMB951793,2022-09-07,2.22,5550.000000000001,F,G-Location 3,Yerevan,INV-737
UTW642140,2022-09-07,0.34,1870.0,F,G-Location 3,Yerevan,INV-738
GEB645224,2022-09-07,3.75,7500.0,F,G-Location 2,Yerevan,INV-739
OCA922132,2022-09-07,1.72,3440.0,M,G-Location 4,Yerevan,INV-740
UUP900914,2022-09-07,7.74,61920.0,F,G-Location 5,Yerevan,INV-741
NLP760137,2022-09-07,4.87,24350.0,F,G-Location 4,Yerevan,INV-742
JMW444903,2022-09-07,0.57,1424.9999999999998,F,G-Location 1,Yerevan,INV-743
TQA223199,2022-09-07,4.28,21400.0,F,G-Location 3,Yerevan,INV-744
DWD461553,2022-09-07,5.04,32760.0,M,G-Location 4,Yerevan,INV-745
EDJ336641,2022-09-07,1.94,15520.0,F,G-Location 1,Yerevan,INV-746
UYI959680,2022-09-07,4.19,27235.000000000004,M,G-Location 2,Yerevan,INV-747
WNI925968,2022-09-07,0.63,1575.0,M,G-Location 2,Yerevan,INV-748
VKM381259,2022-09-07,0.19,380.0,M,G-Location 1,Yerevan,INV-749
AZQ539832,2022-09-07,6.48,16200.000000000002,M,G-Location 5,Yerevan,INV-750
UVL748288,2022-09-07,1.92,15360.0,M,G-Location 5,Yerevan,INV-751
WYC232788,2022-09-07,7.63,41965.0,F,G-Location 5,Yerevan,INV-752
SMJ881835,2022-09-07,1.0,2500.0,M,G-Location 3,Yerevan,INV-753
ZGK927911,2022-09-07,3.18,19080.0,F,G-Location 4,Yerevan,INV-754
RQL536819,2022-09-07,2.09,12540.0,M,G-Location 2,Yerevan,INV-755
GNX261826,2022-09-07,4.59,29835.0,M,G-Location 4,Yerevan,INV-756
UEN796425,2022-09-07,0.76,6080.0,F,G-Location 5,Yerevan,INV-757
RWL402379,2022-09-07,0.84,1680.0,M,G-Location 3,Yerevan,INV-758
